symbol,snapshot_date,ess_numeric,ess_direction,zacks_direction,jefferson_direction,mclean_direction,signal_pattern,has_conflict,forward_return_30d,forward_return_60d,benchmark_return_30d,winner_loser,ess_correct
FTI,2025-08-24,8.0,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.09303,0.122942,0.006685,WINNER,True
FUBO,2025-08-24,9.6,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.282421,0.034582,0.006685,WINNER,True
FULT,2025-08-24,9.6,BULLISH,BULLISH,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_FULL_AGREE,False,-0.036678,-0.090551,0.006685,LOSER,False
G,2025-08-24,9.1,BULLISH,NEUTRAL,BULLISH,NO_DATA,ESS_BULLISH_ANALYST_MIXED,False,-0.093004,-0.121279,0.006685,LOSER,False
GAP,2025-08-24,7.4,BULLISH,NEUTRAL,NEUTRAL,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.063256,0.079617,0.006685,WINNER,True
GBX,2025-08-24,7.5,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.006492,-0.01926,0.006685,NEUTRAL,False
GD,2025-08-24,9.9,BULLISH,NEUTRAL,BULLISH,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.010347,0.072247,0.006685,NEUTRAL,False
GDOT,2025-08-24,8.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.112782,-0.02406,0.006685,WINNER,True
GDS,2025-08-24,8.8,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.133093,0.031617,0.006685,WINNER,True
GFF,2025-08-24,9.5,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.018591,0.005893,0.006685,NEUTRAL,False
GFI,2025-08-24,9.4,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.292607,0.274358,0.006685,WINNER,True
GGAL,2025-08-24,8.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,0.006685,NO_DATA,
GHC,2025-08-24,7.4,BULLISH,NO_DATA,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_MAJORITY_BEARISH,True,0.069449,-0.067124,0.006685,WINNER,True
GIB,2025-08-24,9.8,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.050878,-0.077831,0.006685,LOSER,False
GIC,2025-08-24,9.0,BULLISH,BULLISH,NEUTRAL,NO_DATA,ESS_BULLISH_ANALYST_MIXED,False,-0.012938,-0.056604,0.006685,NEUTRAL,False
GILD,2025-08-24,8.8,BULLISH,NEUTRAL,BULLISH,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.00915,0.065076,0.006685,NEUTRAL,False
GL,2025-08-24,7.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.051367,-0.024584,0.006685,WINNER,True
GLDD,2025-08-24,8.8,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,,,0.006685,NO_DATA,
GLW,2025-08-24,8.2,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.217885,0.290658,0.006685,WINNER,True
GNE,2025-08-24,9.6,BULLISH,NO_DATA,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_MAJORITY_BEARISH,True,,,0.006685,NO_DATA,
GOLF,2025-08-24,7.2,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.057408,0.028915,0.006685,LOSER,False
GOOG,2025-08-24,8.2,BULLISH,NEUTRAL,NEUTRAL,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,0.006685,NO_DATA,
GPI,2025-08-24,9.4,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.033932,-0.082584,0.006685,LOSER,False
GSK,2025-08-24,9.6,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.0222,0.14884,0.006685,NEUTRAL,False
GTN,2025-08-24,9.6,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.018052,-0.194299,0.006685,LOSER,False
GTX,2025-08-24,8.6,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.06396,0.135449,0.006685,WINNER,True
GVA,2025-08-24,9.4,BULLISH,NEUTRAL,BEARISH,BULLISH,ESS_BULLISH_ANALYST_MIXED,True,0.007023,-0.055332,0.006685,NEUTRAL,False
HAE,2025-08-24,9.4,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.082926,-0.070252,0.006685,LOSER,False
HALO,2025-08-24,9.1,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.074228,-0.073674,0.006685,WINNER,True
HAS,2025-08-24,7.3,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.07698,-0.03849,0.006685,LOSER,False
HBCP,2025-08-24,9.9,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.010613,-0.019608,0.006685,NEUTRAL,False
HBM,2025-08-24,7.1,BULLISH,NEUTRAL,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,0.152659,0.323328,0.006685,WINNER,True
HBT,2025-08-24,7.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.019191,-0.066312,0.006685,LOSER,False
HCA,2025-08-24,8.9,BULLISH,NEUTRAL,NEUTRAL,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.018404,0.094787,0.006685,NEUTRAL,False
HCAT,2025-08-24,7.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.146707,-0.083832,0.006685,LOSER,False
HCSG,2025-08-24,9.6,BULLISH,BULLISH,NEUTRAL,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.034861,0.20142,0.006685,WINNER,True
HE,2025-08-24,8.0,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.06357,-0.05053,0.006685,LOSER,False
HEI,2025-08-24,7.2,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.047914,0.040021,0.006685,WINNER,True
HESM,2025-08-24,8.0,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.150572,-0.179275,0.006685,LOSER,False
HHH,2025-08-24,8.9,BULLISH,BULLISH,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_FULL_AGREE,False,0.072836,0.083222,0.006685,WINNER,True
HIG,2025-08-24,9.0,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.002261,-0.051917,0.006685,NEUTRAL,False
HII,2025-08-24,8.4,BULLISH,NEUTRAL,NEUTRAL,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.024565,0.076831,0.006685,NEUTRAL,False
HIMX,2025-08-24,8.2,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.118404,0.153153,0.006685,WINNER,True
HLF,2025-08-24,8.1,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.044397,-0.100423,0.006685,LOSER,False
HLI,2025-08-24,7.8,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.068611,0.005728,0.006685,WINNER,True
HLNE,2025-08-24,7.3,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.025029,-0.226527,0.006685,LOSER,False
HLT,2025-08-24,7.6,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.037314,-0.022967,0.006685,LOSER,False
HMC,2025-08-24,7.1,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.01138,-0.078203,0.006685,NEUTRAL,False
HMN,2025-08-24,9.0,BULLISH,NEUTRAL,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.028007,-0.002078,0.006685,WINNER,True
HNI,2025-08-24,8.5,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.023402,0.007876,0.006685,NEUTRAL,False
HPQ,2025-08-24,8.1,BULLISH,BEARISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,0.047883,0.022172,0.006685,WINNER,True
HQY,2025-08-24,7.8,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.073553,0.102036,0.006685,WINNER,True
HRMY,2025-08-24,7.7,BULLISH,NEUTRAL,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.142972,-0.208979,0.006685,LOSER,False
HSBC,2025-08-24,9.6,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.076357,0.015946,0.006685,WINNER,True
HSII,2025-08-24,7.5,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,,,0.006685,NO_DATA,
HTO,2025-08-24,8.0,BULLISH,NEUTRAL,BULLISH,NO_DATA,ESS_BULLISH_ANALYST_MIXED,False,-0.026153,0.012977,0.006685,LOSER,False
HUBB,2025-08-24,8.4,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.002371,-0.006864,0.006685,NEUTRAL,False
HURN,2025-08-24,8.2,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.048535,0.124458,0.006685,WINNER,True
HVT,2025-08-24,7.8,BULLISH,NEUTRAL,NEUTRAL,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.012998,-0.119584,0.006685,NEUTRAL,False
HWKN,2025-08-24,7.8,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.006815,-0.035897,0.006685,NEUTRAL,False
IAG,2025-08-24,8.1,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.360136,0.363533,0.006685,WINNER,True
IBCP,2025-08-24,7.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.03423,-0.038814,0.006685,LOSER,False
IBKR,2025-08-24,9.4,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.04483,0.071633,0.006685,WINNER,True
IBM,2025-08-24,7.7,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.137034,0.190327,0.006685,WINNER,True
ICFI,2025-08-24,8.8,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.045175,-0.078547,0.006685,LOSER,False
ICLR,2025-08-24,9.1,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.007977,0.048035,0.006685,NEUTRAL,False
IDN,2025-08-24,9.1,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.070476,-0.112381,0.006685,WINNER,True
IDT,2025-08-24,9.9,BULLISH,NO_DATA,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.045109,-0.215156,0.006685,WINNER,True
IDXX,2025-08-24,8.9,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.010961,-0.004288,0.006685,NEUTRAL,False
III,2025-08-24,7.5,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.124187,0.108242,0.006685,WINNER,True
IIIN,2025-08-24,8.6,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.010388,-0.198819,0.006685,NEUTRAL,False
ILMN,2025-08-24,7.1,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.00291,0.003111,0.006685,NEUTRAL,False
ILPT,2025-08-24,9.6,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.028571,-0.001681,0.006685,WINNER,True
IMKTA,2025-08-24,8.1,BULLISH,NO_DATA,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.016425,0.077028,0.006685,NEUTRAL,False
IMXI,2025-08-24,8.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.008304,0.025606,0.006685,NEUTRAL,False
INCY,2025-08-24,8.6,BULLISH,NEUTRAL,BEARISH,BULLISH,ESS_BULLISH_ANALYST_MIXED,True,-0.002596,0.053681,0.006685,NEUTRAL,False
INFU,2025-08-24,9.4,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.035461,0.01925,0.006685,WINNER,True
INGN,2025-08-24,8.8,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.081712,0.16083,0.006685,WINNER,True
INGR,2025-08-24,7.8,BULLISH,NEUTRAL,NEUTRAL,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.046243,-0.062365,0.006685,LOSER,False
INO,2025-08-24,9.6,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.235897,0.153846,0.006685,WINNER,True
INTU,2025-08-24,8.7,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.064266,0.033485,0.006685,WINNER,True
INVA,2025-08-24,8.0,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.033401,-0.075911,0.006685,LOSER,False
INVX,2025-08-24,9.3,BULLISH,NEUTRAL,BEARISH,NO_DATA,ESS_BULLISH_ANALYST_MAJORITY_BEARISH,True,0.043658,0.20708,0.006685,WINNER,True
IPG,2025-08-24,7.9,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,,,0.006685,NO_DATA,
IRDM,2025-08-24,8.8,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.279873,-0.261189,0.006685,LOSER,False
IRMD,2025-08-24,8.8,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.000979,0.09021,0.006685,NEUTRAL,False
IRWD,2025-08-24,8.2,BULLISH,BULLISH,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,True,0.094488,0.283465,0.006685,WINNER,True
IT,2025-08-24,7.1,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.068373,0.039135,0.006685,WINNER,True
ITGR,2025-08-24,8.6,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.051751,-0.320802,0.006685,LOSER,False
ITRI,2025-08-24,8.4,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.005401,0.08029,0.006685,NEUTRAL,False
ITW,2025-08-24,8.0,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.020694,-0.028884,0.006685,LOSER,False
IVZ,2025-08-24,9.3,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.037465,0.049029,0.006685,WINNER,True
J,2025-08-24,8.5,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.005167,0.09293,0.006685,NEUTRAL,False
JAZZ,2025-08-24,8.0,BULLISH,BEARISH,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_MAJORITY_BEARISH,True,0.038607,0.109078,0.006685,WINNER,True
JBGS,2025-08-24,8.2,BULLISH,NO_DATA,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.120731,0.040404,0.006685,WINNER,True
JBL,2025-08-24,9.8,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.12263,-0.010869,0.006685,WINNER,True
JHG,2025-08-24,9.5,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.010211,-0.066712,0.006685,NEUTRAL,False
JNJ,2025-08-24,8.5,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.002993,0.086726,0.006685,NEUTRAL,False
JPM,2025-08-24,7.4,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.060495,0.003635,0.006685,WINNER,True
KAR,2025-08-24,9.1,BULLISH,BULLISH,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_FULL_AGREE,False,,,0.006685,NO_DATA,
KB,2025-08-24,8.8,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.048799,0.025162,0.006685,WINNER,True
KD,2025-08-24,8.9,BULLISH,NEUTRAL,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.013162,-0.086356,0.006685,NEUTRAL,False
KE,2025-08-24,9.9,BULLISH,NEUTRAL,BULLISH,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.087609,0.049564,0.006685,WINNER,True
KELYA,2025-08-24,9.9,BULLISH,NEUTRAL,BULLISH,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.062108,-0.122121,0.006685,LOSER,False
KFRC,2025-08-24,8.5,BULLISH,BEARISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MAJORITY_BEARISH,True,-0.072561,-0.149694,0.006685,LOSER,False
KFY,2025-08-24,8.5,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.049593,-0.062103,0.006685,LOSER,False
KGC,2025-08-24,9.6,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.241379,0.212982,0.006685,WINNER,True
KGS,2025-08-24,9.6,BULLISH,BULLISH,NO_DATA,NO_DATA,ESS_BULLISH_ANALYST_FULL_AGREE,False,0.020676,0.0265,0.006685,NEUTRAL,False
KKR,2025-08-24,8.2,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.061567,-0.127965,0.006685,WINNER,True
KLAC,2025-08-24,9.7,BULLISH,NEUTRAL,BULLISH,NO_DATA,ESS_BULLISH_ANALYST_MIXED,False,0.217895,0.317719,0.006685,WINNER,True
KMPR,2025-08-24,8.2,BULLISH,BEARISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MAJORITY_BEARISH,True,-0.026833,-0.099206,0.006685,LOSER,False
KR,2025-08-24,8.5,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.068292,-0.021101,0.006685,LOSER,False
KROS,2025-08-24,9.0,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.063008,0.00813,0.006685,WINNER,True
KRYS,2025-08-24,9.2,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.124004,0.270355,0.006685,WINNER,True
L,2025-08-24,7.4,BULLISH,NO_DATA,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.024569,0.044851,0.006685,NEUTRAL,False
LAD,2025-08-24,8.3,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.033139,0.003864,0.006685,WINNER,True
LADR,2025-08-24,9.6,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.013123,-0.01491,0.006685,NEUTRAL,False
LC,2025-08-24,9.6,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.037553,0.105391,0.006685,WINNER,True
LDOS,2025-08-24,9.5,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.032531,0.056149,0.006685,WINNER,True
LECO,2025-08-24,8.0,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.038807,-0.011564,0.006685,LOSER,False
LEVI,2025-08-24,9.3,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.077462,0.002525,0.006685,WINNER,True
LFVN,2025-08-24,9.1,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.176926,-0.313197,0.006685,LOSER,False
LIVN,2025-08-24,7.8,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.042413,-0.033718,0.006685,LOSER,False
LKQ,2025-08-24,7.9,BULLISH,BEARISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,True,-0.041325,-0.034069,0.006685,LOSER,False
LLY,2025-08-24,8.1,BULLISH,NEUTRAL,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,0.074281,0.180792,0.006685,WINNER,True
LNG,2025-08-24,7.3,BULLISH,NEUTRAL,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,True,-0.01855,-0.07441,0.006685,LOSER,False
LNN,2025-08-24,7.5,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.001073,-0.161768,0.006685,NEUTRAL,False
LNTH,2025-08-24,8.3,BULLISH,BULLISH,BEARISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,True,-0.073006,0.006321,0.006685,LOSER,False
LOCO,2025-08-24,9.5,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.049618,-0.104008,0.006685,LOSER,False
LOOP,2025-08-24,8.3,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.078947,0.059211,0.006685,WINNER,True
LOW,2025-08-24,7.2,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.003631,-0.053312,0.006685,NEUTRAL,False
LRCX,2025-08-24,9.7,BULLISH,NEUTRAL,BULLISH,NO_DATA,ESS_BULLISH_ANALYST_MIXED,False,0.302626,0.45963,0.006685,WINNER,True
LRN,2025-08-24,8.9,BULLISH,BULLISH,NEUTRAL,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.144798,-0.086734,0.006685,LOSER,False
LUMN,2025-08-24,9.3,BULLISH,NEUTRAL,BULLISH,NO_DATA,ESS_BULLISH_ANALYST_MIXED,False,0.236674,0.660981,0.006685,WINNER,True
LXFR,2025-08-24,9.8,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.072948,0.04207,0.006685,WINNER,True
LXP,2025-08-24,7.5,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.061364,0.099391,0.006685,WINNER,True
LYFT,2025-08-24,7.7,BULLISH,NEUTRAL,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.295015,0.206452,0.006685,WINNER,True
LYG,2025-08-24,8.1,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.019737,-0.004386,0.006685,LOSER,False
LZB,2025-08-24,8.3,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.055875,-0.096542,0.006685,LOSER,False
MA,2025-08-24,9.2,BULLISH,NEUTRAL,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.039177,-0.031494,0.006685,LOSER,False
MANH,2025-08-24,9.1,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.005399,-0.093964,0.006685,NEUTRAL,False
MAS,2025-08-24,7.6,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,-0.039194,-0.067248,0.006685,LOSER,False
MBOT,2025-08-24,8.9,BULLISH,BULLISH,BULLISH,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.163462,-0.40625,0.006685,LOSER,False
MBWM,2025-08-24,9.6,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.051066,-0.078958,0.006685,LOSER,False
MCB,2025-08-24,9.6,BULLISH,BULLISH,NO_DATA,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,-0.000904,-0.037338,0.006685,NEUTRAL,False
MCK,2025-08-24,9.0,BULLISH,NEUTRAL,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_SKEPTICAL,False,0.093218,0.169401,0.006685,WINNER,True
MCO,2025-08-24,8.2,BULLISH,NEUTRAL,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,-0.065137,-0.060196,0.006685,LOSER,False
MCRI,2025-08-24,8.1,BULLISH,BULLISH,NEUTRAL,NEUTRAL,ESS_BULLISH_ANALYST_MIXED,False,0.006428,-0.10391,0.006685,NEUTRAL,False
MCY,2025-08-24,9.9,BULLISH,BULLISH,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_FULL_AGREE,False,0.071128,0.037089,0.006685,WINNER,True
MD,2025-08-24,9.5,BULLISH,BULLISH,BULLISH,BULLISH,ESS_BULLISH_ANALYST_FULL_AGREE,False,-0.033998,0.006448,0.006685,LOSER,False
MDXG,2025-08-24,9.9,BULLISH,NEUTRAL,NO_DATA,BULLISH,ESS_BULLISH_ANALYST_MIXED,False,0.004237,-0.062147,0.006685,NEUTRAL,False
